totallines,i,refractiveindex,bigradius,a,b,z,anglez,c,anglea,incidentangle,refractiveangle,anglede,dx,ee,et,ex,ey,anglece,angleced,outangle,mycolor
        100,         1,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          3.50000000,          2.33252668,         46.25785121,         -2.42041510,          0.49386709,          6.53361435,          2.09701775,          7.72026661,         74.80367874,         28.54582753,         45.79027643,red             
        100,         2,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          4.00000000,          2.66546236,         45.92491553,         -2.38682899,          0.49500724,          6.54403243,          2.16520290,          7.70142171,         74.29702917,         28.37211364,         45.46270240,purple          
        100,         3,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          4.50000000,          2.99828494,         45.59209295,         -2.35287442,          0.49667639,          6.55390297,          2.23329740,          7.68195175,         73.78979295,         28.19770000,         45.13517723,magenta         
        100,         4,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          5.00000000,          3.33098020,         45.25939769,         -2.31854444,          0.49888319,          6.56321537,          2.30129124,          7.66185739,         73.28200054,         28.02260285,         44.80771639,pink            
        100,         5,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          5.50000000,          3.66353390,         44.92684399,         -2.28383194,          0.50163640,          6.57195891,          2.36917443,          7.64113948,         72.77368252,         27.84683853,         44.48033535,violet          
        100,         6,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          6.00000000,          3.99593175,         44.59444614,         -2.24872965,          0.50494497,          6.58012274,          2.43693696,          7.61979910,         72.26486958,         27.67042344,         44.15304960,white           
        100,         7,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          6.50000000,          4.32815944,         44.26221846,         -2.21323010,          0.50881795,          6.58769586,          2.50456886,          7.59783751,         71.75559251,         27.49337405,         43.82587461,orange          
        100,         8,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          7.00000000,          4.66020260,         43.93017529,         -2.17732566,          0.51326457,          6.59466716,          2.57206015,          7.57525620,         71.24588221,         27.31570692,         43.49882587,yellow          
        100,         9,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          7.50000000,          4.99204685,         43.59833104,         -2.14100852,          0.51829421,          6.60102537,          2.63940091,          7.55205686,         70.73576973,         27.13743869,         43.17191888,green           
        100,        10,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          8.00000000,          5.32367774,         43.26670015,         -2.10427066,          0.52391643,          6.60675909,          2.70658121,          7.52824137,         70.22528619,         26.95858604,         42.84516915,lime            
        100,        11,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          8.50000000,          5.65508078,         42.93529711,         -2.06710390,          0.53014093,          6.61185675,          2.77359115,          7.50381184,         69.71446287,         26.77916576,         42.51859222,brown           
        100,        12,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          9.00000000,          5.98624143,         42.60413646,         -2.02949982,          0.53697760,          6.61630664,          2.84042089,          7.47877057,         69.20333116,         26.59919470,         42.19220366,olive           
        100,        13,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,          9.50000000,          6.31714508,         42.27323281,         -1.99144983,          0.54443651,          6.62009688,          2.90706060,          7.45312006,         68.69192256,         26.41868976,         41.86601905,blue            
        100,        14,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,         10.00000000,          6.64777709,         41.94260080,         -1.95294512,          0.55252788,          6.62321545,          2.97350049,          7.42686305,         68.18026873,         26.23766793,         41.54005402,cyan            
        100,        15,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,         10.50000000,          6.97812273,         41.61225516,         -1.91397667,          0.56126217,          6.62565013,          3.03973083,          7.40000246,         67.66840142,         26.05614627,         41.21432422,teal            
        100,        16,          1.50000000,          8.00000000,          3.00000000,          3.00000000,          7.41619849,         22.02431284,         -5.29150262,        131.40962211,         11.00000000,          7.30816723,         41.28221066,         -1.87453523,          0.57065000,          6.62738856,          3.10574193,          7.37254142,         67.15635256,         25.87414189,         40.88884537,lightgray       
